index,Papel,Tipo,Empresa,Setor,Subsetor,Cotacao,Data_ult_cot,Min_52_sem,Max_52_sem,Vol_med_2m,Valor_de_mercado,Valor_da_firma,Ult_balanco_processado,Nro_Acoes,PL,PVP,PEBIT,PSR,PAtivos,PCap_Giro,PAtiv_Circ_Liq,Div_Yield,EV_EBITDA,EV_EBIT,Cres_Rec_5a,LPA,VPA,Marg_Bruta,Marg_EBIT,Marg_Liquida,EBIT_Ativo,ROIC,ROE,Liquidez_Corr,Div_Br_Patrim,Giro_Ativos,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrim_Liq,Receita_Liquida_12m,EBIT_12m,Lucro_Liquido_12m,Receita_Liquida_3m,EBIT_3m,Lucro_Liquido_3m,Cart_de_Credito,Depositos,Result_Int_Financ_12m,Rec_Servicos_12m,Result_Int_Financ_3m,Rec_Servicos_3m
MILS3,MILS3,ON NM,MILLS ON NM,Diversos,Aluguel de carros,9.59,2022-12-12,4.95,13.94,14857100,2362100000,2504490000,2022-09-30,246309000,1111,196,827,240,119,464,24773,2.7%,554,876,38.6%,086,489,61.3%,29.0%,21.6%,14.4%,19.2%,17.7%,287,046,050,1978290000,416867000,781849000,559251000,142384000,1203750000,984206000,285788000,212587000,282311000,78454000,64923000,,,,,,
VAMO3,VAMO3,ON NM,VAMOS ON NM,Diversos,Aluguel de carros,11.10,2022-12-12,9.74,16.36,56426900,11381900000,15690400000,2022-09-30,1025400000,2135,311,822,263,074,522,-176,0.0%,939,1133,75.1%,052,357,41.5%,32.0%,12.3%,9.0%,13.3%,14.6%,172,204,028,15332200000,3136510000,5204550000,7445040000,4308530000,3655760000,4329250000,1385160000,533032000,1378490000,468235000,150009000,,,,,,
RENT3,RENT3,ON,LOCALIZA RENT A CAR ON,Diversos,Aluguel de carros,51.52,2022-12-12,47.75,73.56,579191000,50703900000,73814600000,2022-09-30,984159000,2754,249,1260,349,079,6064,-175,1.8%,1362,1834,15.8%,187,2066,40.3%,27.7%,12.7%,6.3%,8.1%,9.1%,106,144,023,64232300000,6103910000,14984400000,29214600000,23110700000,20329700000,14534300000,4024400000,1841040000,6136950000,1423160000,424168000,,,,,,
CSED3,CSED3,ON NM,CRUZEIRO EDU ON NM,Diversos,Serviços Educacionais,3.80,2022-12-12,2.90,7.43,2389550,1450920000,1597030000,2022-09-30,381822000,3074,101,443,073,030,267,-068,3.4%,292,488,10.2%,012,377,47.1%,16.4%,2.4%,6.9%,8.7%,3.3%,184,075,042,4761510000,928205000,1194320000,1074310000,146105000,1439340000,1990780000,327309000,47199000,496286000,84049000,3818000,,,,,,
ARML3,ARML3,ON NM,ARMAC ON NM,Diversos,Aluguel de carros,11.41,2022-12-12,10.07,25.89,6778890,3948040000,4975470000,2022-09-30,346016000,3195,347,1400,471,114,516,-347,2.5%,1245,1764,269.7%,036,329,46.0%,33.6%,14.7%,8.1%,12.1%,10.8%,279,166,024,3468780000,859354000,1192040000,1886780000,1027430000,1139270000,838938000,281983000,123556000,250597000,89642000,38835000,,,,,,
MTIG4,MTIG4,PN,IGUAÇU PN,Embalagens,Embalagens,23.00,2022-10-20,23.00,48.45,56,2814070000,2916790000,2022-09-30,122351000,-5259,-3096,-9424,7292,3555,-2324,-1886,0.0%,-10819,-9768,-26.2%,-044,-074,-23.2%,-77.4%,-138.6%,-37.7%,-44.9%,58.9%,015,-113,049,79151700,280549,20841900,102995000,102715000,-90894800,38593300,-29859500,-53505500,13273700,-6231330,-20386900,,,,,,
AESB3,AESB3,ON NM,AES BRASIL ON NM,Energia Elétrica,Energia Elétrica,9.50,2022-12-12,9.26,12.27,19858500,5718310000,10156400000,2022-09-30,601927000,-140499,137,1122,203,038,193,-102,0.9%,1009,1993,130.2%,-001,694,25.0%,18.1%,5.4%,3.4%,4.5%,-0.1%,363,189,019,15104700000,3455380000,4091870000,7893510000,4438120000,4175170000,2816160000,509586000,-4070010,786558000,170934000,40501000,,,,,,
CBEE3,CBEE3,ON,AMPLA ENERG ON,Energia Elétrica,Energia Elétrica,14.00,2022-12-01,14.00,24.43,1284,3362940000,8152550000,2022-09-30,240210000,-3300,071,276,041,020,-140,-039,0.6%,460,669,11.5%,-042,1977,18.3%,14.8%,-1.2%,7.3%,8.0%,-2.1%,058,105,049,16736800000,218116000,3324410000,5007730000,4789610000,4749900000,8256990000,1219440000,-101906000,1795740000,9408000,-159268000,,,,,,
LIGT3,LIGT3,ON,LIGHT SA ON,Energia Elétrica,Energia Elétrica,4.87,2022-12-12,4.87,11.43,25689400,1814340000,10078400000,2022-09-30,372555000,-1717,021,111,013,006,077,-016,5.2%,428,618,4.6%,-028,2297,18.7%,11.3%,-0.7%,5.8%,7.2%,-1.2%,141,144,052,27953600000,4023610000,8104500000,12287600000,8264010000,8557000000,14485600000,1631240000,-105667000,3464690000,343103000,7880000,,,,,,
RNEW4,RNEW4,PN N2,RENOVA PN N2,Energia Elétrica,Energia Elétrica,1.91,2022-12-12,1.30,2.93,166765,466323000,1360500000,2022-09-30,244148000,249,290,-707,270,023,-415,-029,0.0%,-2908,-2063,-32.8%,077,066,30.9%,-38.2%,108.4%,-3.3%,-3.5%,116.4%,069,606,009,2010070000,80197000,255239000,974377000,894180000,160679000,172565000,-65950000,187057000,62788000,-403000,-17260000,,,,,,
RNEW3,RNEW3,ON N2,RENOVA ON N2,Energia Elétrica,Energia Elétrica,1.92,2022-12-12,1.67,2.91,60755,468764000,1362940000,2022-09-30,244148000,251,292,-711,272,023,-417,-029,0.0%,-2913,-2067,-32.8%,077,066,30.9%,-38.2%,108.4%,-3.3%,-3.5%,116.4%,069,606,009,2010070000,80197000,255239000,974377000,894180000,160679000,172565000,-65950000,187057000,62788000,-403000,-17260000,,,,,,
RNEW11,RNEW11,UNT N2,RENOVA UNT N2,Energia Elétrica,Energia Elétrica,6.45,2022-12-12,4.40,8.72,54160,524918000,1419100000,2022-09-30,244148000,281,327,-796,304,026,-467,-033,0.0%,-3033,-2152,-32.8%,230,197,30.9%,-38.2%,108.4%,-3.3%,-3.5%,116.4%,069,606,009,2010070000,80197000,255239000,974377000,894180000,160679000,172565000,-65950000,187057000,62788000,-403000,-17260000,,,,,,
CEBR3,CEBR3,ON,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,Energia Elétrica,Energia Elétrica,9.75,2022-12-12,9.75,15.65,64721,702799000,187985000,2022-09-30,72082000,360,073,387,178,052,118,125,36.3%,098,103,-43.3%,271,1335,60.4%,46.0%,68.7%,13.5%,22.2%,20.3%,690,-,029,1349980000,514814000,696040000,0,-514814000,962556000,395343000,181688000,195382000,80425000,29217000,35601000,,,,,,
CLSC3,CLSC3,ON N2,CELESC ON N2,Energia Elétrica,Energia Elétrica,49.02,2022-12-12,47.35,63.81,42613,1890800000,3019900000,2022-09-30,38572000,360,064,282,018,016,-959,-034,10.1%,318,450,9.5%,1362,7605,13.6%,6.5%,5.1%,5.6%,7.0%,17.9%,095,087,086,12018300000,1436100000,3462890000,2565210000,1129100000,2933340000,10304900000,670755000,525463000,2458740000,57382000,76165000,,,,,,
CEBR5,CEBR5,PNA,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,Energia Elétrica,Energia Elétrica,9.93,2022-12-12,9.82,14.72,57889,715774000,200960000,2022-09-30,72082000,366,074,394,181,053,120,127,35.7%,104,111,-43.3%,271,1335,60.4%,46.0%,68.7%,13.5%,22.2%,20.3%,690,-,029,1349980000,514814000,696040000,0,-514814000,962556000,395343000,181688000,195382000,80425000,29217000,35601000,,,,,,
CEBR6,CEBR6,PNB,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,Energia Elétrica,Energia Elétrica,9.94,2022-12-12,9.60,14.42,162178,716495000,201681000,2022-09-30,72082000,367,074,394,181,053,120,127,39.2%,105,111,-43.3%,271,1335,60.4%,46.0%,68.7%,13.5%,22.2%,20.3%,690,-,029,1349980000,514814000,696040000,0,-514814000,962556000,395343000,181688000,195382000,80425000,29217000,35601000,,,,,,
CLSC4,CLSC4,PN N2,CELESC PN N2,Energia Elétrica,Energia Elétrica,52.70,2022-12-12,49.83,68.13,258317,2032740000,3161850000,2022-09-30,38572000,387,069,303,020,017,-1031,-036,11.3%,333,471,9.5%,1362,7605,13.6%,6.5%,5.1%,5.6%,7.0%,17.9%,095,087,086,12018300000,1436100000,3462890000,2565210000,1129100000,2933340000,10304900000,670755000,525463000,2458740000,57382000,76165000,,,,,,
NEOE3,NEOE3,ON NM,NEOENERGIA ON NM,Energia Elétrica,Energia Elétrica,14.58,2022-12-12,13.63,18.95,26734000,17697200000,53197200000,2022-09-30,1213800000,401,066,174,041,019,343,-042,5.5%,429,522,15.5%,364,2206,28.9%,23.6%,10.4%,11.1%,12.7%,16.5%,130,162,047,92021000000,7987000000,22342000000,43487000000,35500000000,26775000000,43195000000,10199000000,4417000000,10241000000,1967000000,1495000000,,,,,,
GPAR3,GPAR3,ON,CELGPAR ON,Energia Elétrica,Energia Elétrica,45.04,2022-10-20,17.73,50.00,5232,3509880000,2762950000,2022-09-30,77928000,413,300,6924,1853,273,506,525,34.8%,5383,5451,-3.3%,1090,1501,42.1%,26.8%,448.3%,3.9%,9.5%,72.6%,874,-,015,1284120000,746929000,783163000,0,-746929000,1169910000,189431000,50690000,849187000,-2272000,-14444000,13841000,,,,,,
AFLT3,AFLT3,ON,AFLUENTE T ON,Energia Elétrica,Energia Elétrica,9.33,2022-12-12,8.15,10.50,5430,588583000,557654000,2022-09-30,63085000,492,217,477,382,187,1050,1623,2.5%,451,452,41.4%,190,430,82.7%,80.1%,77.7%,39.2%,44.1%,44.1%,340,000,049,314644000,31318000,79408000,389000,-30929000,271493000,154006000,123404000,119734000,18466000,10122000,10001000,,,,,,
ENBR3,ENBR3,ON,EDP ENERGIAS DO BRASIL S/A ON,Energia Elétrica,Energia Elétrica,20.14,2022-12-12,18.50,23.79,72408900,11704700000,22329200000,2022-09-30,581165000,525,099,280,065,031,352,-084,10.9%,445,534,7.9%,383,2027,27.9%,23.3%,13.5%,11.2%,13.2%,18.9%,148,125,048,37237500000,4146440000,10315100000,14771000000,10624500000,11781000000,17985100000,4182640000,2227390000,4588620000,1215940000,514433000,,,,,,
TRPL4,TRPL4,PN N1,TRANSMISSÃO PAULISTA PN N1,Energia Elétrica,Energia Elétrica,22.30,2022-12-12,22.30,26.83,42747400,14693100000,21459300000,2022-09-30,658883000,569,091,428,260,046,382,-136,0.8%,620,625,18.9%,392,2440,65.2%,60.7%,46.5%,10.7%,11.2%,16.1%,529,051,018,32100800000,1353760000,4736440000,8119960000,6766200000,16073700000,5656100000,3433150000,2582590000,1192690000,600251000,476937000,,,,,,
CEEB5,CEEB5,PNA,COELBA PNA,Energia Elétrica,Energia Elétrica,35.05,2022-11-23,26.63,46.67,477,9186460000,21546500000,2022-09-30,262096000,570,164,273,064,035,1060,-064,18.4%,525,640,17.2%,615,2137,28.1%,23.5%,11.3%,12.9%,14.3%,28.8%,117,245,055,26015000000,1373000000,6040000000,13733000000,12360000000,5601000000,14313000000,3367000000,1611000000,3324000000,538000000,195000000,,,,,,
CEEB3,CEEB3,ON,COELBA ON,Energia Elétrica,Energia Elétrica,37.00,2022-12-09,27.91,42.66,56729,9697550000,22057600000,2022-09-30,262096000,602,173,288,068,037,1119,-067,17.4%,537,655,17.2%,615,2137,28.1%,23.5%,11.3%,12.9%,14.3%,28.8%,117,245,055,26015000000,1373000000,6040000000,13733000000,12360000000,5601000000,14313000000,3367000000,1611000000,3324000000,538000000,195000000,,,,,,
ENGI4,ENGI4,PN,ENERGISA PN,Energia Elétrica,Energia Elétrica,7.17,2022-12-12,6.35,8.58,122868,14620300000,36459800000,2022-09-30,2039090000,623,125,240,054,024,517,-047,8.7%,494,598,15.7%,115,572,26.6%,22.3%,9.6%,10.2%,11.7%,20.1%,122,237,046,59675800000,5781810000,15465200000,27621300000,21839500000,11665100000,27276200000,6095580000,2346290000,7042670000,1684850000,402118000,,,,,,
COCE5,COCE5,PNA,CIA ENERG CEARA - COELCE PNA,Energia Elétrica,Energia Elétrica,42.34,2022-12-12,37.00,56.10,3801540,3296380000,7459730000,2022-09-30,77855000,635,089,223,037,026,-422,-060,4.6%,406,506,15.9%,666,4766,18.3%,16.6%,5.8%,11.8%,13.8%,14.0%,081,120,071,12456900000,300671000,3283560000,4464020000,4163350000,3710520000,8881720000,1475350000,518858000,2202770000,186264000,80358000,,,,,,
CMIG4,CMIG4,PN N1,CEMIG PN N1,Energia Elétrica,Energia Elétrica,10.59,2022-12-12,8.64,12.85,153818000,23312500000,29911800000,2022-09-30,2201370000,639,111,478,067,043,744,-124,13.0%,496,614,10.9%,166,957,16.7%,13.9%,10.4%,8.9%,10.4%,17.3%,127,054,064,54514000000,4769680000,14706100000,11369000000,6599270000,21073900000,34940900000,4873070000,3648580000,9223310000,1507760000,1181870000,,,,,,
TAEE11,TAEE11,UNT,TAESA UNT,Energia Elétrica,Energia Elétrica,34.70,2022-12-12,32.18,41.23,110868000,11954100000,18863100000,2022-09-30,1033500000,646,172,538,423,067,452,-164,14.0%,839,849,23.0%,537,2018,84.9%,78.7%,65.5%,12.4%,13.7%,26.6%,371,122,016,17852100000,1564460000,3620490000,8473410000,6908950000,6950930000,2824120000,2222360000,1849480000,463793000,280968000,302454000,,,,,,
TAEE4,TAEE4,PN N2,TAESA PN N2,Energia Elétrica,Energia Elétrica,11.57,2022-12-12,10.77,13.82,4444660,11957600000,18866500000,2022-09-30,1033500000,647,172,538,423,067,452,-164,14.0%,839,849,23.0%,179,673,84.9%,78.7%,65.5%,12.4%,13.7%,26.6%,371,122,016,17852100000,1564460000,3620490000,8473410000,6908950000,6950930000,2824120000,2222360000,1849480000,463793000,280968000,302454000,,,,,,
TAEE3,TAEE3,ON N2,TAESA ON N2,Energia Elétrica,Energia Elétrica,11.61,2022-12-12,10.61,13.81,2497940,11998900000,18907800000,2022-09-30,1033500000,649,173,540,425,067,454,-165,13.9%,841,851,23.0%,179,673,84.9%,78.7%,65.5%,12.4%,13.7%,26.6%,371,122,016,17852100000,1564460000,3620490000,8473410000,6908950000,6950930000,2824120000,2222360000,1849480000,463793000,280968000,302454000,,,,,,
EKTR3,EKTR3,ON,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. ON,Energia Elétrica,Energia Elétrica,36.00,2022-12-12,25.56,36.87,447,6975320000,11107300000,2022-09-30,193759000,655,229,353,081,067,631,-179,19.9%,487,562,11.8%,550,1569,26.2%,23.1%,12.4%,19.1%,22.8%,35.0%,148,168,083,10348000000,978000000,3415000000,5110000000,4132000000,3041000000,8570000000,1976000000,1065000000,2004000000,312000000,155000000,,,,,,
CSRN5,CSRN5,PNA,COSERN PNA,Energia Elétrica,Energia Elétrica,20.80,2022-12-08,12.13,23.38,3846,3495940000,5833940000,2022-09-30,168074000,668,274,443,099,062,1953,-129,21.4%,623,738,14.9%,311,758,27.5%,22.4%,14.8%,14.0%,16.6%,41.1%,112,231,062,5648000000,599000000,1657000000,2937000000,2338000000,1274000000,3525000000,790000000,523000000,825000000,148000000,101000000,,,,,,
CSRN6,CSRN6,PNB,COSERN PNB,Energia Elétrica,Energia Elétrica,21.00,2022-11-11,12.92,24.48,655,3529550000,5867550000,2022-09-30,168074000,675,277,447,100,062,1972,-130,21.2%,627,743,14.9%,311,758,27.5%,22.4%,14.8%,14.0%,16.6%,41.1%,112,231,062,5648000000,599000000,1657000000,2937000000,2338000000,1274000000,3525000000,790000000,523000000,825000000,148000000,101000000,,,,,,
EKTR4,EKTR4,PN,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. PN,Energia Elétrica,Energia Elétrica,37.36,2022-12-12,19.55,37.36,30719,7238840000,11370800000,2022-09-30,193759000,680,238,366,084,070,655,-186,21.1%,498,575,11.8%,550,1569,26.2%,23.1%,12.4%,19.1%,22.8%,35.0%,148,168,083,10348000000,978000000,3415000000,5110000000,4132000000,3041000000,8570000000,1976000000,1065000000,2004000000,312000000,155000000,,,,,,
CSRN3,CSRN3,ON,COSERN ON,Energia Elétrica,Energia Elétrica,21.20,2022-12-12,11.69,23.55,15278,3563170000,5901170000,2022-09-30,168074000,681,280,451,101,063,1991,-131,19.1%,630,747,14.9%,311,758,27.5%,22.4%,14.8%,14.0%,16.6%,41.1%,112,231,062,5648000000,599000000,1657000000,2937000000,2338000000,1274000000,3525000000,790000000,523000000,825000000,148000000,101000000,,,,,,
EQMA3B,EQMA3B,ON MB,CEMAR ON MB,Energia Elétrica,Energia Elétrica,25.99,2022-12-06,24.00,39.99,7504,4267140000,5666740000,2022-09-30,164184000,719,135,372,084,054,650,-182,7.8%,411,494,9.5%,362,1926,30.5%,22.6%,11.7%,14.5%,17.3%,18.8%,137,069,064,7923740000,776745000,2412780000,2176340000,1399600000,3161970000,5080380000,1146980000,593683000,1208350000,215365000,92948000,,,,,,
TRPL3,TRPL3,ON N1,TRANSMISSÃO PAULISTA ON N1,Energia Elétrica,Energia Elétrica,28.25,2022-12-12,28.17,35.65,81457,18613400000,25379600000,2022-09-30,658883000,721,116,542,329,058,485,-172,0.6%,734,739,18.9%,392,2440,65.2%,60.7%,46.5%,10.7%,11.2%,16.1%,529,051,018,32100800000,1353760000,4736440000,8119960000,6766200000,16073700000,5656100000,3433150000,2582590000,1192690000,600251000,476937000,,,,,,
CPFE3,CPFE3,ON,CPFL ENERGIA S.A. ON,Energia Elétrica,Energia Elétrica,31.64,2022-12-12,22.57,36.66,71857300,36457300000,55667400000,2022-09-30,1152250000,721,236,402,092,055,-3474,-101,10.2%,522,614,9.4%,439,1339,28.0%,22.9%,13.1%,13.7%,15.5%,32.8%,093,153,060,65993800000,4312130000,14102900000,23522100000,19210000000,15423700000,39537000000,9059250000,5054670000,10005900000,2417770000,1408000000,,,,,,
ENGI11,ENGI11,UNT N2,ENERGISA UNT N2,Energia Elétrica,Energia Elétrica,41.87,2022-12-12,37.84,49.08,91881200,17075300000,38914800000,2022-09-30,2039090000,728,146,280,063,029,604,-055,7.4%,527,638,15.7%,575,2860,26.6%,22.3%,9.6%,10.2%,11.7%,20.1%,122,237,046,59675800000,5781810000,15465200000,27621300000,21839500000,11665100000,27276200000,6095580000,2346290000,7042670000,1684850000,402118000,,,,,,
REDE3,REDE3,ON,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. ON,Energia Elétrica,Energia Elétrica,5.50,2022-12-12,5.27,6.51,10096,11606800000,20225300000,2022-09-30,2110320000,757,276,314,073,046,539,-097,9.5%,463,547,12.9%,073,199,27.9%,23.3%,13.1%,14.5%,16.6%,36.5%,141,255,062,25451000000,2090510000,7466630000,10709000000,8618510000,4202200000,15846700000,3694570000,1532760000,3822320000,819495000,311053000,,,,,,
ALUP4,ALUP4,PN N2,ALUPAR PN N2,Energia Elétrica,Energia Elétrica,8.35,2022-12-12,7.37,9.75,146808,7340580000,15976900000,2022-09-30,879111000,776,102,227,174,027,225,-063,4.9%,472,493,27.3%,108,818,80.2%,76.6%,40.5%,11.8%,13.1%,13.2%,286,154,015,27384200000,2424970000,5024300000,11061300000,8636300000,7188600000,4229360000,3238400000,945987000,652659000,444878000,115676000,,,,,,
ALUP3,ALUP3,ON N2,ALUPAR ON N2,Energia Elétrica,Energia Elétrica,8.40,2022-12-12,7.36,9.76,98452,7384530000,16020800000,2022-09-30,879111000,781,103,228,175,027,226,-063,4.9%,473,495,27.3%,108,818,80.2%,76.6%,40.5%,11.8%,13.1%,13.2%,286,154,015,27384200000,2424970000,5024300000,11061300000,8636300000,7188600000,4229360000,3238400000,945987000,652659000,444878000,115676000,,,,,,
ALUP11,ALUP11,UNT N2,ALUPAR UNT N2,Energia Elétrica,Energia Elétrica,25.21,2022-12-12,22.28,29.15,21167700,7387460000,16023800000,2022-09-30,879111000,781,103,228,175,027,226,-063,4.9%,473,495,27.3%,323,2453,80.2%,76.6%,40.5%,11.8%,13.1%,13.2%,286,154,015,27384200000,2424970000,5024300000,11061300000,8636300000,7188600000,4229360000,3238400000,945987000,652659000,444878000,115676000,,,,,,
CMIG3,CMIG3,ON N1,CEMIG ON N1,Energia Elétrica,Energia Elétrica,16.82,2022-12-12,11.77,19.68,7825650,37027100000,43626300000,2022-09-30,2201370000,1015,176,760,106,068,1181,-198,8.2%,724,895,10.9%,166,957,16.7%,13.9%,10.4%,8.9%,10.4%,17.3%,127,054,064,54514000000,4769680000,14706100000,11369000000,6599270000,21073900000,34940900000,4873070000,3648580000,9223310000,1507760000,1181870000,,,,,,
EQPA3,EQPA3,ON,EQTL PARA ON,Energia Elétrica,Energia Elétrica,6.55,2022-12-12,4.12,6.80,191979,14469400000,16769600000,2022-09-30,2209070000,1046,333,618,167,114,859,-395,13.5%,615,716,13.1%,063,197,32.2%,27.1%,16.0%,18.4%,23.8%,31.8%,156,097,068,12708400000,1934190000,4691950000,4234360000,2300160000,4349990000,8641970000,2340600000,1383290000,2060660000,492615000,368115000,,,,,,
CEED4,CEED4,PN N1,CEEE-D PN N1,Energia Elétrica,Energia Elétrica,40.00,2022-10-18,39.99,65.50,2537,2730200000,4783000000,2022-09-30,68255000,1068,-098,569,059,044,114516,-039,0.0%,742,997,68.2%,374,-4061,18.2%,10.4%,5.6%,7.7%,9.4%,-9.2%,100,-095,074,6223300000,591828000,2057530000,2644630000,2052800000,-2772020000,4595550000,479848000,255529000,1223880000,51332000,-8727000,,,,,,
CEED3,CEED3,ON N1,CEEE-D ON N1,Energia Elétrica,Energia Elétrica,40.92,2022-12-09,37.90,59.99,8761,2792990000,4845790000,2022-09-30,68255000,1093,-101,582,061,045,117150,-040,0.0%,751,1010,68.2%,374,-4061,18.2%,10.4%,5.6%,7.7%,9.4%,-9.2%,100,-095,074,6223300000,591828000,2057530000,2644630000,2052800000,-2772020000,4595550000,479848000,255529000,1223880000,51332000,-8727000,,,,,,
ENGI3,ENGI3,ON,ENERGISA ON,Energia Elétrica,Energia Elétrica,12.78,2022-12-12,11.91,16.80,78464,26059500000,47899000000,2022-09-30,2039090000,1111,223,428,096,044,922,-083,4.9%,649,786,15.7%,115,572,26.6%,22.3%,9.6%,10.2%,11.7%,20.1%,122,237,046,59675800000,5781810000,15465200000,27621300000,21839500000,11665100000,27276200000,6095580000,2346290000,7042670000,1684850000,402118000,,,,,,
MEGA3,MEGA3,ON NM,OMEGAENERGIA ON NM,Energia Elétrica,Energia Elétrica,9.72,2022-12-12,9.02,13.01,17329600,5536490000,12256700000,2022-09-30,569598000,1221,133,1377,283,035,-4620,-064,0.0%,1649,3049,-,080,732,28.4%,20.6%,23.2%,2.6%,2.9%,10.9%,096,197,012,15651700000,1469510000,2740140000,8189700000,6720190000,4167020000,1954000000,401940000,453264000,667945000,155054000,44202000,,,,,,
EQTL3,EQTL3,ON NM,EQUATORIAL ENERGIA S.A. ON NM,Energia Elétrica,Energia Elétrica,26.43,2022-12-12,20.82,30.06,203927000,29837700000,53167500000,2022-09-30,1128930000,1278,183,481,109,042,465,-087,2.4%,724,856,25.5%,207,1442,31.2%,22.8%,10.2%,8.8%,10.3%,14.3%,154,191,038,70907200000,7802320000,18243700000,31132100000,23329700000,16283100000,27272800000,6209330000,2335210000,6880280000,1426820000,504261000,,,,,,
EQPA5,EQPA5,PNA,EQTL PARA PNA,Energia Elétrica,Energia Elétrica,8.30,2022-11-25,5.63,8.40,156,18335300000,20635500000,2022-09-30,2209070000,1325,422,783,212,144,1089,-500,10.6%,756,882,13.1%,063,197,32.2%,27.1%,16.0%,18.4%,23.8%,31.8%,156,097,068,12708400000,1934190000,4691950000,4234360000,2300160000,4349990000,8641970000,2340600000,1383290000,2060660000,492615000,368115000,,,,,,
EQPA7,EQPA7,PNC,EQTL PARA PNC,Energia Elétrica,Energia Elétrica,8.50,2022-11-18,6.06,8.50,104,18777100000,21077300000,2022-09-30,2209070000,1357,432,802,217,148,1115,-512,10.4%,773,901,13.1%,063,197,32.2%,27.1%,16.0%,18.4%,23.8%,31.8%,156,097,068,12708400000,1934190000,4691950000,4234360000,2300160000,4349990000,8641970000,2340600000,1383290000,2060660000,492615000,368115000,,,,,,
ENMT4,ENMT4,ON,ENERGISA MT ON,Energia Elétrica,Energia Elétrica,77.90,2022-12-12,75.54,82.34,24319,17055600000,21151200000,2022-09-30,218942000,1408,502,872,229,146,2897,-337,4.5%,963,1081,16.1%,553,1551,29.9%,26.2%,16.2%,16.7%,18.4%,35.7%,122,139,064,11717600000,608288000,3262960000,4703880000,4095590000,3395870000,7460510000,1956270000,1211500000,1742680000,418842000,223845000,,,,,,
ENMT3,ENMT3,ON,ENERGISA MT ON,Energia Elétrica,Energia Elétrica,77.90,2022-12-12,74.25,82.56,35505,17055600000,21151200000,2022-09-30,218942000,1408,502,872,229,146,2897,-337,4.5%,963,1081,16.1%,553,1551,29.9%,26.2%,16.2%,16.7%,18.4%,35.7%,122,139,064,11717600000,608288000,3262960000,4703880000,4095590000,3395870000,7460510000,1956270000,1211500000,1742680000,418842000,223845000,,,,,,
GEPA3,GEPA3,ON,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA ON",Energia Elétrica,Energia Elétrica,23.99,2022-12-12,20.52,31.19,8952,2265450000,3049090000,2022-09-30,94433000,1521,110,645,167,060,-495,-171,5.6%,566,868,-0.4%,158,2185,29.8%,26.0%,11.0%,9.4%,11.3%,7.2%,044,046,036,3757260000,162813000,365052000,946456000,783643000,2063530000,1353420000,351450000,148900000,360020000,107475000,56571000,,,,,,
GEPA4,GEPA4,PN,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA PN",Energia Elétrica,Energia Elétrica,26.20,2022-12-09,22.20,32.68,18120,2474140000,3257790000,2022-09-30,94433000,1662,120,704,183,066,-540,-186,5.1%,605,927,-0.4%,158,2185,29.8%,26.0%,11.0%,9.4%,11.3%,7.2%,044,046,036,3757260000,162813000,365052000,946456000,783643000,2063530000,1353420000,351450000,148900000,360020000,107475000,56571000,,,,,,
EGIE3,EGIE3,ON,ENGIE BRASIL ON,Energia Elétrica,Energia Elétrica,38.20,2022-12-12,34.90,43.79,72725600,31168400000,46071000000,2022-09-30,815928000,1685,387,545,269,079,1613,-140,7.4%,675,805,10.3%,227,986,52.3%,49.5%,16.0%,14.4%,16.2%,23.0%,126,232,029,39685500000,3764940000,9389670000,18667500000,14902500000,8044930000,11574000000,5724220000,1850290000,2746630000,997925000,733869000,,,,,,
ENEV3,ENEV3,ON,ENEVA ON,Energia Elétrica,Energia Elétrica,11.92,2022-12-12,11.92,16.09,130125000,18886600000,24553500000,2022-09-30,1584450000,1783,136,1495,344,059,282,-281,0.0%,1311,1944,16.5%,067,875,35.0%,23.0%,19.3%,3.9%,5.7%,7.6%,234,105,017,32276000000,8932870000,11696500000,14599800000,5666930000,13871700000,5494100000,1263260000,1059330000,1704000000,205548000,237779000,,,,,,
EMAE4,EMAE4,PN,EMAE PN,Energia Elétrica,Energia Elétrica,54.99,2022-12-12,28.55,74.13,208184,2031720000,1641700000,2022-09-30,36947000,1951,219,49194,380,108,401,-593,1.6%,16579,39750,18.9%,282,2509,30.2%,0.8%,19.5%,0.2%,0.3%,11.2%,549,-,028,1889150000,390016000,619680000,0,-390016000,927120000,534616000,4130020,104147000,134030000,-880000,18089000,,,,,,
ELET3,ELET3,ON,ELETROBRÁS ON,Energia Elétrica,Energia Elétrica,41.99,2022-12-12,28.94,51.57,637868000,96628600000,132500000000,2022-09-30,2301230000,2059,087,1519,257,036,514,-087,1.2%,1451,2082,5.0%,204,4845,57.0%,16.9%,12.6%,2.4%,2.6%,4.2%,176,050,014,266506000000,19398300000,43516700000,55270100000,35871800000,111495000000,37562300000,6363140000,4693710000,8033010000,656255000,-14533000,,,,,,
